"ccode1","ccode2","lvalue","cu","ldist","lrgdpcc","lrgdp","regional","comlang","border","cont1","cont2"
"BEN","DEU",10.4657287597656,0,7.97464895248413,16.4999737535016,50.2335309805695,0,0,0,"Africa","Europe"
"BEN","DNK",7.65822744369507,0,8.08205223083496,16.5785120673981,47.5637542547912,0,0,0,"Africa","Europe"
"BEN","ESP",10.2264404296875,0,7.66819715499878,16.1951476794286,49.195292887364,0,0,0,"Africa","Europe"
"BEN","FIN",6.71780490875244,0,8.27781867980957,16.3808429203597,47.3428642501612,0,0,0,"Africa","Europe"
"BEN","FRA",12.2797966003418,0,7.83143615722656,16.5376239965561,49.931742881574,0,1,0,"Africa","Europe"
"BEN","GBR",11.2387914657593,0,8.03251552581787,16.4462471477045,49.8482976197556,0,0,0,"Africa","Europe"
"BEN","HKG",11.0640096664429,0,8.89900398254395,16.6420398209485,47.7906966727388,0,0,0,"Africa","Asia"
"BEN","IDN",8.76045322418213,0,9.00610828399658,14.6591339615147,49.2580817932161,0,0,0,"Africa","Asia"
"BEN","IRL",8.2485294342041,0,8.02470397949219,16.3553994573609,46.963650224175,0,0,0,"Africa","Europe"
"BEN","ITA",10.3491020202637,0,7.77782106399536,16.4723985882815,49.8502358059233,0,0,0,"Africa","Europe"
"BEN","JPN",9.70838451385498,0,9.00757884979248,16.5842017626722,50.7472347389348,0,0,0,"Africa","Asia"
